person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,client_id,loan_to_income,interest_burden,emp_stability_ratio,credit_age_ratio,rate_x_credit_age,financial_pressure,loan_grade_ord
24,98000,OWN,8.0,VENTURE,A,12000,7.49,0,0.12,N,2,13902,0.12244897959183673,0.8988,1.3333333333333333,0.08333333333333333,2.4966666666666666,0.014693877551020407,1
22,32000,OWN,2.0,MEDICAL,A,3000,6.99,0,0.09,N,4,13903,0.09375,0.6291,0.5,0.18181818181818182,1.3980000000000001,0.0084375,1
26,98000,MORTGAGE,5.0,MEDICAL,A,12000,8.49,0,0.12,N,3,13904,0.12244897959183673,1.0188,0.625,0.11538461538461539,2.1225,0.014693877551020407,1
23,98000,OWN,6.0,EDUCATION,D,10000,18.07,0,0.1,Y,3,13905,0.10204081632653061,1.8070000000000002,1.2,0.13043478260869565,4.5175,0.010204081632653062,4
21,98000,MORTGAGE,5.0,PERSONAL,B,6000,10.59,0,0.06,N,4,13906,0.061224489795918366,0.6354,1.6666666666666667,0.19047619047619047,2.118,0.003673469387755102,2
24,98000,MORTGAGE,8.0,PERSONAL,B,6500,11.11,0,0.07,N,3,13907,0.0663265306122449,0.7777000000000001,1.3333333333333333,0.125,2.7775,0.004642857142857144,2
25,54000,RENT,2.0,PERSONAL,B,14000,10.99,0,0.26,N,4,13908,0.25925925925925924,2.8574,0.2857142857142857,0.16,2.198,0.0674074074074074,2
25,86000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,5000,10.36,1,0.06,N,2,13909,0.05813953488372093,0.6215999999999999,1.2857142857142858,0.08,3.453333333333333,0.0034883720930232558,2
22,54000,RENT,0.0,MEDICAL,A,14000,7.14,0,0.26,N,2,13910,0.25925925925925924,1.8564,0.0,0.09090909090909091,2.38,0.0674074074074074,1
22,98000,MORTGAGE,5.0,EDUCATION,D,25000,14.46,0,0.26,N,3,13911,0.25510204081632654,3.7596000000000003,1.25,0.13636363636363635,3.615,0.0663265306122449,4
24,98000,MORTGAGE,,MEDICAL,A,5000,5.79,0,0.05,N,2,13912,0.05102040816326531,0.28950000000000004,,0.08333333333333333,1.93,0.0025510204081632655,1
23,98000,MORTGAGE,7.0,VENTURE,A,10000,,0,0.1,N,4,13913,0.10204081632653061,,1.4,0.17391304347826086,,0.010204081632653062,1
22,48000,RENT,1.0,PERSONAL,C,14000,13.92,1,0.29,N,3,13914,0.2916666666666667,4.0367999999999995,0.25,0.13636363636363635,3.48,0.08458333333333333,3
25,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,24000,,1,0.28,Y,2,13915,0.27906976744186046,,1.0,0.08,,0.07813953488372094,4
22,86000,MORTGAGE,7.0,EDUCATION,C,18000,13.48,1,0.21,N,2,13916,0.20930232558139536,2.8308,1.75,0.09090909090909091,4.493333333333333,0.04395348837209302,3
26,98000,MORTGAGE,7.0,VENTURE,A,14000,7.88,0,0.14,N,3,13917,0.14285714285714285,1.1032000000000002,0.875,0.11538461538461539,1.97,0.02,1
24,86000,MORTGAGE,0.0,PERSONAL,B,20000,10.99,1,0.23,N,4,13918,0.23255813953488372,2.5277000000000003,0.0,0.16666666666666666,2.198,0.053488372093023255,2
20,98000,MORTGAGE,4.0,EDUCATION,D,24250,,0,0.25,N,4,13919,0.24744897959183673,,2.0,0.2,,0.06186224489795918,4
25,55000,RENT,9.0,HOMEIMPROVEMENT,A,14000,6.62,0,0.25,N,2,13920,0.2545454545454545,1.655,1.2857142857142858,0.08,2.2066666666666666,0.06363636363636363,1
26,55000,RENT,2.0,EDUCATION,B,14000,9.99,0,0.25,N,4,13921,0.2545454545454545,2.4975,0.25,0.15384615384615385,1.998,0.06363636363636363,2
23,98000,MORTGAGE,3.0,VENTURE,A,10000,8.94,0,0.1,N,3,13922,0.10204081632653061,0.894,0.6,0.13043478260869565,2.235,0.010204081632653062,1
24,98000,MORTGAGE,8.0,MEDICAL,B,25000,11.83,0,0.26,N,3,13923,0.25510204081632654,3.0758,1.3333333333333333,0.125,2.9575,0.0663265306122449,2
23,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,4800,16.0,1,0.06,Y,3,13924,0.05581395348837209,0.96,1.4,0.13043478260869565,4.0,0.0033488372093023254,4
23,98000,MORTGAGE,4.0,EDUCATION,A,14500,8.94,0,0.15,N,3,13925,0.14795918367346939,1.341,0.8,0.13043478260869565,2.235,0.022193877551020407,1
23,32000,OWN,4.0,PERSONAL,C,7500,12.98,0,0.23,N,3,13926,0.234375,2.9854000000000003,0.8,0.13043478260869565,3.245,0.05390625,3
25,98000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,1000,11.14,0,0.02,N,4,13927,0.01020408163265306,0.22280000000000003,0.42857142857142855,0.16,2.228,0.0002040816326530612,2
23,98000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,20000,13.57,0,0.2,N,4,13928,0.20408163265306123,2.7140000000000004,1.4,0.17391304347826086,2.714,0.04081632653061225,3
25,98000,MORTGAGE,2.0,PERSONAL,A,6400,9.63,0,0.07,N,4,13929,0.0653061224489796,0.6741000000000001,0.2857142857142857,0.16,1.9260000000000002,0.004571428571428573,1
25,98000,OWN,0.0,PERSONAL,A,2000,7.37,0,0.02,N,2,13930,0.02040816326530612,0.1474,0.0,0.08,2.4566666666666666,0.0004081632653061224,1
22,98004,MORTGAGE,6.0,DEBTCONSOLIDATION,A,16000,7.66,0,0.16,N,3,13931,0.16325864250438757,1.2256,1.5,0.13636363636363635,1.915,0.02612138280070201,1
25,86004,MORTGAGE,3.0,PERSONAL,A,15000,6.91,1,0.17,N,4,13932,0.17441049253523092,1.1747,0.42857142857142855,0.16,1.3820000000000001,0.029649783730989258,1
23,55000,RENT,3.0,VENTURE,C,14000,11.66,0,0.25,N,3,13933,0.2545454545454545,2.915,0.6,0.13043478260869565,2.915,0.06363636363636363,3
21,55260,RENT,0.0,EDUCATION,A,14000,6.54,0,0.25,N,2,13934,0.2533478103510677,1.635,0.0,0.09523809523809523,2.18,0.06333695258776692,1
23,73185,MORTGAGE,7.0,MEDICAL,B,7000,9.63,1,0.08,N,2,13935,0.09564801530368244,0.7704000000000001,1.4,0.08695652173913043,3.2100000000000004,0.007651841224294595,2
21,98132,MORTGAGE,5.0,MEDICAL,B,15000,11.36,0,0.15,N,4,13936,0.15285533770839277,1.704,1.6666666666666667,0.19047619047619047,2.272,0.022928300656258914,2
21,98280,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,6.62,0,0.1,N,2,13937,0.10175010175010175,0.662,0.6666666666666666,0.09523809523809523,2.2066666666666666,0.010175010175010176,1
23,98280,MORTGAGE,7.0,EDUCATION,A,9400,6.62,0,0.1,N,3,13938,0.09564509564509564,0.662,1.4,0.13043478260869565,1.655,0.009564509564509565,1
23,98400,MORTGAGE,7.0,EDUCATION,A,9000,6.62,0,0.09,N,4,13939,0.09146341463414634,0.5958,1.4,0.17391304347826086,1.324,0.008231707317073171,1
26,98400,MORTGAGE,4.0,VENTURE,A,8450,6.99,0,0.09,N,2,13940,0.0858739837398374,0.6291,0.5,0.07692307692307693,2.33,0.007728658536585366,1
22,55992,RENT,6.0,VENTURE,B,14000,12.21,0,0.25,N,3,13941,0.25003571938848407,3.0525,1.5,0.13636363636363635,3.0525,0.06250892984712102,2
24,98400,MORTGAGE,0.0,EDUCATION,C,8000,12.68,0,0.08,N,2,13942,0.08130081300813008,1.0144,0.0,0.08333333333333333,4.226666666666667,0.0065040650406504065,3
23,98400,MORTGAGE,0.0,EDUCATION,B,10000,11.14,0,0.1,N,4,13943,0.1016260162601626,1.114,0.0,0.17391304347826086,2.228,0.01016260162601626,2
22,56000,RENT,5.0,EDUCATION,C,14000,14.35,0,0.25,Y,4,13944,0.25,3.5875,1.25,0.18181818181818182,2.87,0.0625,3
23,32000,OWN,2.0,VENTURE,A,6500,8.59,0,0.2,N,2,13945,0.203125,1.718,0.4,0.08695652173913043,2.8633333333333333,0.040625,1
24,98518,MORTGAGE,8.0,VENTURE,A,10000,8.59,0,0.1,N,3,13946,0.10150429363162061,0.859,1.3333333333333333,0.125,2.1475,0.010150429363162062,1
25,56004,RENT,0.0,DEBTCONSOLIDATION,A,14000,6.92,0,0.25,N,2,13947,0.24998214413256195,1.73,0.0,0.08,2.3066666666666666,0.06249553603314049,1
26,98700,MORTGAGE,6.0,HOMEIMPROVEMENT,C,9600,13.06,0,0.1,N,3,13948,0.0972644376899696,1.306,0.75,0.11538461538461539,3.265,0.009726443768996961,3
24,32000,OWN,3.0,HOMEIMPROVEMENT,B,15000,,0,0.47,N,3,13949,0.46875,,0.5,0.125,,0.2203125,2
24,56004,RENT,2.0,MEDICAL,C,14000,12.61,0,0.25,N,2,13950,0.24998214413256195,3.1525,0.3333333333333333,0.08333333333333333,4.203333333333333,0.06249553603314049,3
23,98800,MORTGAGE,7.0,VENTURE,B,1000,11.49,0,0.02,N,3,13951,0.010121457489878543,0.2298,1.4,0.13043478260869565,2.8725,0.00020242914979757087,2
22,99000,MORTGAGE,6.0,VENTURE,A,18000,8.9,0,0.18,N,3,13952,0.18181818181818182,1.602,1.5,0.13636363636363635,2.225,0.03272727272727273,1
24,99000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.12,N,2,13953,0.12121212121212122,0.7236,1.3333333333333333,0.08333333333333333,2.0100000000000002,0.014545454545454545,1
26,57600,RENT,10.0,VENTURE,B,14000,10.37,0,0.24,N,2,13954,0.24305555555555555,2.4888,1.25,0.07692307692307693,3.4566666666666666,0.05833333333333333,2
26,99000,MORTGAGE,10.0,VENTURE,B,5000,11.49,0,0.05,N,2,13955,0.050505050505050504,0.5745,1.25,0.07692307692307693,3.83,0.0025252525252525255,2
25,58000,RENT,5.0,MEDICAL,C,14000,12.61,0,0.24,Y,3,13956,0.2413793103448276,3.0263999999999998,0.7142857142857143,0.12,3.1525,0.057931034482758624,3
26,60000,RENT,2.0,MEDICAL,B,14000,12.69,0,0.23,N,4,13957,0.23333333333333334,2.9187,0.25,0.15384615384615385,2.538,0.05366666666666667,2
22,60000,RENT,6.0,PERSONAL,A,14000,6.03,0,0.23,N,2,13958,0.23333333333333334,1.3869,1.5,0.09090909090909091,2.0100000000000002,0.05366666666666667,1
25,99000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,6.17,0,0.15,N,4,13959,0.15151515151515152,0.9255,1.2857142857142858,0.16,1.234,0.022727272727272728,1
23,60000,RENT,4.0,EDUCATION,D,14000,14.84,0,0.23,Y,3,13960,0.23333333333333334,3.4132000000000002,0.8,0.13043478260869565,3.71,0.05366666666666667,4
23,99000,MORTGAGE,8.0,EDUCATION,A,1800,7.88,0,0.02,N,2,13961,0.01818181818181818,0.1576,1.6,0.08695652173913043,2.6266666666666665,0.0003636363636363636,1
26,99000,MORTGAGE,9.0,MEDICAL,C,20000,14.22,0,0.2,N,4,13962,0.20202020202020202,2.8440000000000003,1.125,0.15384615384615385,2.8440000000000003,0.04040404040404041,3
24,99000,MORTGAGE,8.0,EDUCATION,B,12250,9.88,0,0.12,N,2,13963,0.12373737373737374,1.1856,1.3333333333333333,0.08333333333333333,3.2933333333333334,0.014848484848484849,2
22,60000,RENT,7.0,VENTURE,A,14000,7.88,0,0.23,N,2,13964,0.23333333333333334,1.8124,1.75,0.09090909090909091,2.6266666666666665,0.05366666666666667,1
26,99085,MORTGAGE,10.0,VENTURE,D,8000,14.91,0,0.08,Y,4,13965,0.08073875965080486,1.1928,1.25,0.15384615384615385,2.982,0.006459100772064389,4
23,99200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,23000,6.91,0,0.23,N,4,13966,0.2318548387096774,1.5893000000000002,1.4,0.17391304347826086,1.3820000000000001,0.05332661290322581,1
24,87220,MORTGAGE,7.0,VENTURE,C,8000,,1,0.09,Y,3,13967,0.09172208209126347,,1.1666666666666667,0.125,,0.008254987388213711,3
22,60000,RENT,3.0,DEBTCONSOLIDATION,C,14000,13.48,0,0.23,Y,3,13968,0.23333333333333334,3.1004,0.75,0.13636363636363635,3.37,0.05366666666666667,3
25,99473,MORTGAGE,9.0,PERSONAL,B,8500,11.58,0,0.09,N,2,13969,0.08545032320328129,1.0422,1.2857142857142858,0.08,3.86,0.007690529088295316,2
23,99500,MORTGAGE,7.0,EDUCATION,D,25000,15.7,0,0.25,N,2,13970,0.25125628140703515,3.925,1.4,0.08695652173913043,5.233333333333333,0.06281407035175879,4
25,54000,RENT,6.0,DEBTCONSOLIDATION,D,14000,14.59,1,0.26,Y,4,13971,0.25925925925925924,3.7934,0.8571428571428571,0.16,2.918,0.0674074074074074,4
25,99600,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12800,12.42,0,0.13,N,4,13972,0.1285140562248996,1.6146,0.14285714285714285,0.16,2.484,0.016706827309236946,2
22,99600,MORTGAGE,6.0,PERSONAL,A,7125,7.51,0,0.07,N,4,13973,0.07153614457831325,0.5257000000000001,1.5,0.18181818181818182,1.502,0.005007530120481928,1
22,99600,MORTGAGE,6.0,MEDICAL,B,5000,9.67,0,0.05,N,3,13974,0.050200803212851405,0.48350000000000004,1.5,0.13636363636363635,2.4175,0.0025100401606425703,2
23,99670,MORTGAGE,2.0,PERSONAL,D,5500,14.74,0,0.06,N,4,13975,0.05518210093307916,0.8844,0.4,0.17391304347826086,2.948,0.0033109260559847494,4
22,60000,RENT,0.0,EDUCATION,C,14000,12.73,0,0.23,N,2,13976,0.23333333333333334,2.9279,0.0,0.09090909090909091,4.243333333333333,0.05366666666666667,3
24,99750,MORTGAGE,8.0,HOMEIMPROVEMENT,B,12000,9.62,0,0.12,N,3,13977,0.12030075187969924,1.1543999999999999,1.3333333333333333,0.125,2.405,0.014436090225563908,2
25,99800,MORTGAGE,1.0,MEDICAL,A,12000,8.94,0,0.12,N,2,13978,0.12024048096192384,1.0728,0.14285714285714285,0.08,2.98,0.01442885771543086,1
26,99900,MORTGAGE,10.0,PERSONAL,A,2700,,0,0.03,N,3,13979,0.02702702702702703,,1.25,0.11538461538461539,,0.0008108108108108109,1
25,60000,RENT,5.0,HOMEIMPROVEMENT,B,14000,,0,0.23,N,2,13980,0.23333333333333334,,0.7142857142857143,0.08,,0.05366666666666667,2
23,99996,MORTGAGE,7.0,EDUCATION,A,20000,7.49,0,0.2,N,3,13981,0.2000080003200128,1.4980000000000002,1.4,0.13043478260869565,1.8725,0.040001600064002565,1
25,99996,MORTGAGE,6.0,MEDICAL,B,8000,,0,0.08,N,4,13982,0.08000320012800512,,0.8571428571428571,0.16,,0.006400256010240409,2
23,99996,MORTGAGE,2.0,PERSONAL,B,4800,11.49,0,0.05,N,2,13983,0.048001920076803074,0.5745,0.4,0.08695652173913043,3.83,0.002400096003840154,2
22,61000,RENT,0.0,EDUCATION,A,14000,6.99,0,0.23,N,4,13984,0.22950819672131148,1.6077000000000001,0.0,0.18181818181818182,1.3980000000000001,0.052786885245901645,1
25,99996,MORTGAGE,5.0,HOMEIMPROVEMENT,B,12000,10.38,0,0.12,N,4,13985,0.12000480019200768,1.2456,0.7142857142857143,0.16,2.076,0.014400576023040922,2
23,62000,RENT,7.0,DEBTCONSOLIDATION,B,14000,10.99,0,0.23,N,4,13986,0.22580645161290322,2.5277000000000003,1.4,0.17391304347826086,2.198,0.05193548387096774,2
24,99996,MORTGAGE,5.0,MEDICAL,C,10000,13.61,0,0.1,Y,3,13987,0.1000040001600064,1.361,0.8333333333333334,0.125,3.4025,0.010000400016000641,3
24,62004,RENT,6.0,VENTURE,A,14000,8.59,0,0.23,N,4,13988,0.2257918843945552,1.9757,1.0,0.16666666666666666,1.718,0.0519321334107477,1
25,99996,MORTGAGE,3.0,VENTURE,A,8000,8.0,0,0.08,N,2,13989,0.08000320012800512,0.64,0.42857142857142855,0.08,2.6666666666666665,0.006400256010240409,1
24,62800,RENT,5.0,PERSONAL,B,14000,12.69,0,0.22,N,2,13990,0.2229299363057325,2.7918,0.8333333333333334,0.08333333333333333,4.2299999999999995,0.04904458598726115,2
23,100000,MORTGAGE,7.0,MEDICAL,B,25000,11.71,0,0.25,N,3,13991,0.25,2.9275,1.4,0.13043478260869565,2.9275,0.0625,2
24,100000,MORTGAGE,1.0,EDUCATION,B,6600,9.91,0,0.07,N,2,13992,0.066,0.6937000000000001,0.16666666666666666,0.08333333333333333,3.3033333333333332,0.004620000000000001,2
22,64000,RENT,2.0,DEBTCONSOLIDATION,A,14000,7.88,0,0.22,N,3,13993,0.21875,1.7336,0.5,0.13636363636363635,1.97,0.048125,1
23,65000,RENT,3.0,PERSONAL,B,14000,10.65,0,0.22,N,4,13994,0.2153846153846154,2.343,0.6,0.17391304347826086,2.13,0.047384615384615386,2
23,100000,MORTGAGE,7.0,PERSONAL,D,35000,16.77,0,0.35,N,3,13995,0.35,5.8694999999999995,1.4,0.13043478260869565,4.1925,0.12249999999999998,4
23,65000,RENT,2.0,DEBTCONSOLIDATION,B,14000,9.99,0,0.22,N,2,13996,0.2153846153846154,2.1978,0.4,0.08695652173913043,3.33,0.047384615384615386,2
24,65000,RENT,0.0,EDUCATION,B,14000,10.99,0,0.22,N,4,13997,0.2153846153846154,2.4178,0.0,0.16666666666666666,2.198,0.047384615384615386,2
23,100000,MORTGAGE,4.0,EDUCATION,D,14000,17.58,0,0.14,Y,3,13998,0.14,2.4612,0.8,0.13043478260869565,4.395,0.019600000000000003,4
23,100000,MORTGAGE,4.0,MEDICAL,C,15000,13.49,0,0.15,N,4,13999,0.15,2.0235,0.8,0.17391304347826086,2.698,0.0225,3
24,100000,OWN,4.0,MEDICAL,A,6000,8.9,0,0.06,N,2,14000,0.06,0.534,0.6666666666666666,0.08333333333333333,2.966666666666667,0.0036,1
22,65000,RENT,3.0,MEDICAL,A,14000,7.49,0,0.22,N,2,14001,0.2153846153846154,1.6478000000000002,0.75,0.09090909090909091,2.4966666666666666,0.047384615384615386,1
26,66000,RENT,10.0,PERSONAL,A,14000,6.62,0,0.21,N,3,14002,0.21212121212121213,1.3901999999999999,1.25,0.11538461538461539,1.655,0.04454545454545455,1
25,100000,MORTGAGE,9.0,PERSONAL,A,6000,8.9,0,0.06,N,3,14003,0.06,0.534,1.2857142857142858,0.12,2.225,0.0036,1
25,31200,OWN,9.0,PERSONAL,A,15000,6.03,0,0.48,N,4,14004,0.4807692307692308,2.8944,1.2857142857142858,0.16,1.206,0.23076923076923075,1
23,66000,RENT,1.0,EDUCATION,C,14000,12.99,0,0.21,N,3,14005,0.21212121212121213,2.7279,0.2,0.13043478260869565,3.2475,0.04454545454545455,3
25,100000,MORTGAGE,6.0,VENTURE,B,12000,9.91,0,0.12,N,4,14006,0.12,1.1892,0.8571428571428571,0.16,1.982,0.0144,2
26,100000,MORTGAGE,7.0,VENTURE,A,9200,6.03,0,0.09,N,3,14007,0.092,0.5427,0.875,0.11538461538461539,1.5075,0.00828,1
22,100000,MORTGAGE,6.0,EDUCATION,B,9000,,0,0.09,N,2,14008,0.09,,1.5,0.09090909090909091,,0.0081,2
25,88000,MORTGAGE,9.0,PERSONAL,D,20000,17.58,1,0.23,N,3,14009,0.22727272727272727,4.0434,1.2857142857142858,0.12,4.395,0.052272727272727276,4
23,100000,OWN,7.0,PERSONAL,D,35000,16.77,0,0.35,N,4,14010,0.35,5.8694999999999995,1.4,0.17391304347826086,3.354,0.12249999999999998,4
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,4800,10.65,0,0.05,N,3,14011,0.048,0.5325000000000001,1.2857142857142858,0.12,2.6625,0.0024000000000000002,2
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,11650,6.62,0,0.12,N,3,14012,0.1165,0.7944,1.2857142857142858,0.12,1.655,0.013980000000000001,1
23,88000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,8400,14.65,1,0.1,N,4,14013,0.09545454545454546,1.465,0.8,0.17391304347826086,2.93,0.009545454545454546,3
24,69000,RENT,3.0,VENTURE,C,14000,12.61,0,0.2,Y,2,14014,0.2028985507246377,2.5220000000000002,0.5,0.08333333333333333,4.203333333333333,0.04057971014492754,3
26,69575,RENT,3.0,MEDICAL,A,14000,9.63,0,0.2,N,3,14015,0.2012217031979878,1.9260000000000002,0.375,0.11538461538461539,2.4075,0.04024434063959756,1
25,100000,MORTGAGE,0.0,EDUCATION,A,15000,6.03,0,0.15,N,3,14016,0.15,0.9045,0.0,0.12,1.5075,0.0225,1
25,63996,RENT,9.0,DEBTCONSOLIDATION,D,14000,14.42,1,0.22,Y,2,14017,0.21876367272954558,3.1724,1.2857142857142858,0.08,4.806666666666667,0.04812800800050003,4
21,70000,RENT,5.0,PERSONAL,A,14000,6.99,0,0.2,N,3,14018,0.2,1.3980000000000001,1.6666666666666667,0.14285714285714285,1.7475,0.04000000000000001,1
23,31200,OWN,7.0,EDUCATION,B,6000,10.37,0,0.19,N,3,14019,0.19230769230769232,1.9703,1.4,0.13043478260869565,2.5925,0.03653846153846154,2
25,70000,RENT,2.0,HOMEIMPROVEMENT,B,14000,9.99,0,0.2,N,2,14020,0.2,1.9980000000000002,0.2857142857142857,0.08,3.33,0.04000000000000001,2
24,55845,RENT,1.0,MEDICAL,D,14000,14.96,1,0.21,N,4,14021,0.25069388485988003,3.1416,0.16666666666666666,0.16666666666666666,2.992,0.052645715820574805,4
22,100000,MORTGAGE,7.0,PERSONAL,A,6000,8.49,0,0.06,N,2,14022,0.06,0.5094,1.75,0.09090909090909091,2.83,0.0036,1
24,100000,MORTGAGE,4.0,MEDICAL,B,8000,9.99,0,0.08,N,3,14023,0.08,0.7992,0.6666666666666666,0.125,2.4975,0.0064,2
24,72000,RENT,8.0,EDUCATION,A,14000,7.9,0,0.19,N,4,14024,0.19444444444444445,1.5010000000000001,1.3333333333333333,0.16666666666666666,1.58,0.036944444444444446,1
26,100000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,12000,5.99,0,0.12,N,2,14025,0.12,0.7188,1.25,0.07692307692307693,1.9966666666666668,0.0144,1
23,72150,RENT,3.0,VENTURE,B,14000,10.75,0,0.19,N,3,14026,0.19404019404019404,2.0425,0.6,0.13043478260869565,2.6875,0.03686763686763687,2
23,88000,MORTGAGE,,VENTURE,C,1000,13.49,1,0.02,Y,4,14027,0.011363636363636364,0.2698,,0.17391304347826086,2.698,0.00022727272727272727,3
21,72500,RENT,3.0,EDUCATION,C,14000,13.49,0,0.19,Y,2,14028,0.19310344827586207,2.5631,1.0,0.09523809523809523,4.496666666666667,0.03668965517241379,3
22,100000,MORTGAGE,6.0,EDUCATION,B,14350,9.99,0,0.14,N,2,14029,0.1435,1.3986,1.5,0.09090909090909091,3.33,0.02009,2
24,100000,MORTGAGE,8.0,MEDICAL,A,6000,5.42,0,0.06,N,4,14030,0.06,0.3252,1.3333333333333333,0.16666666666666666,1.084,0.0036,1
24,100000,MORTGAGE,8.0,MEDICAL,A,5625,6.99,0,0.06,N,4,14031,0.05625,0.4194,1.3333333333333333,0.16666666666666666,1.3980000000000001,0.003375,1
24,100000,MORTGAGE,1.0,VENTURE,A,5000,,0,0.05,N,3,14032,0.05,,0.16666666666666666,0.125,,0.0025000000000000005,1
26,100000,MORTGAGE,11.0,PERSONAL,C,15000,13.99,0,0.15,N,4,14033,0.15,2.0985,1.375,0.15384615384615385,2.798,0.0225,3
23,73000,RENT,1.0,PERSONAL,C,14000,13.11,0,0.19,N,2,14034,0.1917808219178082,2.4909,0.2,0.08695652173913043,4.37,0.03643835616438356,3
23,100000,MORTGAGE,5.0,MEDICAL,B,8000,11.49,0,0.08,N,4,14035,0.08,0.9192,1.0,0.17391304347826086,2.298,0.0064,2
25,100000,MORTGAGE,9.0,MEDICAL,A,3275,5.42,0,0.03,N,2,14036,0.03275,0.1626,1.2857142857142858,0.08,1.8066666666666666,0.0009825,1
24,100000,MORTGAGE,8.0,MEDICAL,A,10750,6.99,0,0.11,N,4,14037,0.1075,0.7689,1.3333333333333333,0.16666666666666666,1.3980000000000001,0.011825,1
23,100000,MORTGAGE,7.0,PERSONAL,B,11200,11.49,0,0.11,N,2,14038,0.112,1.2639,1.4,0.08695652173913043,3.83,0.012320000000000001,2
23,100000,MORTGAGE,7.0,VENTURE,B,10000,10.59,0,0.1,N,4,14039,0.1,1.059,1.4,0.17391304347826086,2.118,0.010000000000000002,2
25,100000,MORTGAGE,2.0,VENTURE,C,16000,14.79,0,0.16,Y,2,14040,0.16,2.3664,0.2857142857142857,0.08,4.93,0.0256,3
21,100000,MORTGAGE,3.0,VENTURE,A,6200,8.49,0,0.06,N,4,14041,0.062,0.5094,1.0,0.19047619047619047,1.698,0.0037199999999999998,1
26,88000,MORTGAGE,6.0,EDUCATION,C,7700,14.79,1,0.09,Y,4,14042,0.0875,1.3311,0.75,0.15384615384615385,2.9579999999999997,0.007875,3
26,75000,RENT,4.0,EDUCATION,B,14000,11.11,0,0.19,N,4,14043,0.18666666666666668,2.1109,0.5,0.15384615384615385,2.222,0.03546666666666667,2
22,100000,MORTGAGE,6.0,EDUCATION,A,15000,7.49,0,0.15,N,2,14044,0.15,1.1235,1.5,0.09090909090909091,2.4966666666666666,0.0225,1
25,100000,MORTGAGE,9.0,EDUCATION,C,7500,13.99,0,0.07,N,4,14045,0.075,0.9793000000000001,1.2857142857142858,0.16,2.798,0.00525,3
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,17600,10.59,0,0.18,N,2,14046,0.176,1.9062,1.2857142857142858,0.08,3.53,0.03168,2
22,31193,OWN,0.0,DEBTCONSOLIDATION,D,4000,14.74,0,0.13,Y,2,14047,0.12823389863110313,1.9162000000000001,0.0,0.09090909090909091,4.913333333333333,0.016670406822043408,4
24,100000,MORTGAGE,3.0,EDUCATION,A,10000,5.99,0,0.1,N,2,14048,0.1,0.5990000000000001,0.5,0.08333333333333333,1.9966666666666668,0.010000000000000002,1
22,100000,MORTGAGE,6.0,EDUCATION,B,3000,11.49,0,0.03,N,3,14049,0.03,0.3447,1.5,0.13636363636363635,2.8725,0.0009,2
23,100000,MORTGAGE,0.0,VENTURE,A,11000,8.49,0,0.11,N,2,14050,0.11,0.9339000000000001,0.0,0.08695652173913043,2.83,0.0121,1
26,100000,OWN,10.0,MEDICAL,B,10000,10.59,0,0.1,N,2,14051,0.1,1.059,1.25,0.07692307692307693,3.53,0.010000000000000002,2
25,100000,MORTGAGE,2.0,EDUCATION,D,15000,15.99,0,0.15,Y,3,14052,0.15,2.3985,0.2857142857142857,0.12,3.9975,0.0225,4
22,100000,MORTGAGE,2.0,EDUCATION,B,15000,11.99,0,0.15,N,2,14053,0.15,1.7985,0.5,0.09090909090909091,3.9966666666666666,0.0225,2
24,100000,MORTGAGE,7.0,EDUCATION,D,10300,15.99,0,0.1,Y,4,14054,0.103,1.5990000000000002,1.1666666666666667,0.16666666666666666,3.198,0.0103,4
24,88000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.27,N,2,14055,0.2727272727272727,5.316300000000001,0.8333333333333334,0.08333333333333333,6.5633333333333335,0.07363636363636364,5
26,100000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000,11.99,0,0.25,N,3,14056,0.25,2.9975,0.5,0.11538461538461539,2.9975,0.0625,2
25,77700,RENT,2.0,HOMEIMPROVEMENT,B,14000,10.99,0,0.18,N,2,14057,0.18018018018018017,1.9782,0.2857142857142857,0.08,3.6633333333333336,0.03243243243243243,2
22,78700,RENT,6.0,EDUCATION,C,14000,13.48,0,0.18,N,4,14058,0.17789072426937738,2.4264,1.5,0.18181818181818182,2.696,0.03202033036848793,3
26,80000,RENT,6.0,EDUCATION,B,14000,,0,0.17,N,2,14059,0.175,,0.75,0.07692307692307693,,0.02975,2
